key,value
7161,99,
7162,101,
7163,97,
7164,68,
7165,15,
7166,87,
7167,49,
7168,51,
7169,37,
7170,150,
7171,48,
7172,58,
7173,77,
7174,41,
7175,93,
7176,189,
7177,66,
7178,65,
7179,12,
7180,118,
7181,42,
7182,23,
7183,273,
7184,69,
7185,186,
7186,31,
7187,36,
7188,99,
7189,52,
7190,113,
7191,50,
7192,20,
7193,112,
7194,61,
7195,34,
7196,65,
7197,58,
7198,44,
7199,35,
7200,46,
7201,28,
7202,159,
7203,186,
7204,124,
7205,66,
7206,61,
7207,124,
7208,108,
7209,45,
7210,129,
7211,150,
7212,30,
7213,12,
7214,46,
7215,85,
7216,101,
7217,29,
7218,69,
7219,58,
7220,39,
7221,105,
7222,100,
7223,88,
7224,35,
7225,130,
7226,37,
7227,72,
7228,21,
7229,92,
7230,32,
7231,94,
7232,50,
7233,83,
7234,110,
7235,82,
7236,97,
7237,91,
7238,69,
7239,64,
7240,95,
7241,26,
7242,126,
7243,79,
7244,41,
7245,123,
7246,88,
7247,80,
7248,37,
7249,74,
7250,77,
7251,64,
7252,96,
7253,56,
7254,72,
7255,167,
7256,149,
7257,118,
7258,142,
7259,34,
7260,66,
7261,39,
7262,11,
7263,68,
7264,49,
7265,65,
7266,63,
7267,69,
7268,141,
7269,62,
7270,42,
7271,29,
7272,47,
7273,24,
7274,57,
7275,166,
7276,94,
7277,75,
7278,260,
7279,128,
7280,154,
7281,75,
7282,79,
7283,46,
7284,112,
7285,50,
7286,161,
7287,13,
7288,54,
7289,74,
7290,79,
7291,52,
7292,57,
7293,59,
7294,62,
7295,53,
7296,53,
7297,104,
7298,108,
7299,48,
7300,94,
7301,68,
7302,22,
7303,59,
7304,77,
7305,184,
7306,47,
7307,304,
7308,129,
7309,68,
7310,67,
7311,157,
7312,79,
7313,30,
7314,54,
7315,94,
7316,215,
7317,63,
7318,37,
7319,64,
7320,57,
7321,85,
7322,25,
7323,114,
7324,126,
7325,109,
7326,149,
7327,201,
7328,77,
7329,80,
7330,34,
7331,165,
7332,112,
7333,14,
7334,102,
7335,33,
7336,43,
7337,42,
7338,68,
7339,72,
7340,105,
7341,164,
7342,187,
7343,127,
7344,58,
7345,109,
7346,153,
7347,40,
7348,43,
7349,74,
7350,85,
7351,26,
7352,30,
7353,35,
7354,275,
7355,87,
7356,62,
7357,32,
7358,146,
7359,106,
7360,41,
7361,58,
7362,31,
7363,72,
7364,58,
7365,99,
7366,71,
7367,34,
7368,43,
7369,23,
7370,36,
7371,121,
7372,58,
7373,101,
7374,37,
7375,51,
7376,95,
7377,87,
7378,60,
7379,25,
7380,51,
7381,29,
7382,159,
7383,110,
7384,255,
7385,39,
7386,54,
7387,28,
7388,85,
7389,82,
7390,56,
7391,138,
7392,97,
7393,58,
7394,112,
7395,118,
7396,84,
7397,65,
7398,65,
7399,77,
7400,21,
7401,36,
7402,61,
7403,86,
7404,86,
7405,93,
7406,74,
7407,73,
7408,126,
7409,18,
7410,157,
7411,71,
7412,88,
7413,76,
7414,66,
7415,166,
7416,63,
7417,63,
7418,50,
7419,132,
7420,63,
7421,74,
7422,154,
7423,54,
7424,73,
7425,58,
7426,36,
7427,106,
7428,121,
7429,94,
7430,73,
7431,78,
7432,83,
7433,46,
7434,75,
7435,59,
7436,42,
7437,50,
7438,44,
7439,24,
7440,27,
7441,50,
7442,36,
7443,145,
7444,135,
7445,32,
7446,136,
7447,150,
7448,224,
7449,56,
7450,122,
7451,142,
7452,96,
7453,75,
7454,55,
7455,71,
7456,31,
7457,57,
7458,62,
7459,39,
7460,41,
7461,61,
7462,64,
7463,43,
7464,90,
7465,14,
7466,71,
7467,40,
7468,105,
7469,36,
7470,50,
7471,74,
7472,65,
7473,97,
7474,216,
7475,133,
7476,78,
7477,62,
7478,51,
7479,32,
7480,75,
7481,79,
7482,69,
7483,53,
7484,115,
7485,36,
7486,74,
7487,41,
7488,87,
7489,65,
7490,55,
7491,53,
7492,33,
7493,39,
7494,80,
7495,79,
7496,169,
7497,82,
7498,32,
7499,39,
7500,41,
7501,126,
7502,112,
7503,240,
7504,55,
7505,57,
7506,92,
7507,78,
7508,58,
7509,40,
7510,33,
7511,48,
7512,44,
7513,28,
7514,40,
7515,145,
7516,40,
7517,64,
7518,102,
7519,70,
7520,185,
7521,70,
7522,60,
7523,233,
7524,72,
7525,69,
7526,35,
7527,20,
7528,147,
7529,40,
7530,87,
7531,36,
7532,100,
7533,35,
7534,40,
7535,102,
7536,70,
7537,59,
7538,45,
7539,61,
7540,65,
7541,53,
7542,107,
7543,108,
7544,74,
7545,64,
7546,22,
7547,56,
7548,138,
7549,88,
7550,130,
7551,78,
7552,187,
7553,170,
7554,114,
7555,50,
7556,77,
7557,17,
7558,155,
7559,60,
7560,74,
7561,38,
7562,105,
7563,30,
7564,95,
7565,78,
7566,160,
7567,93,
7568,69,
7569,62,
7570,8,
7571,63,
7572,63,
7573,30,
7574,29,
7575,26,
7576,69,
7577,248,
7578,37,
7579,25,
7580,132,
7581,109,
7582,37,
7583,41,
7584,94,
7585,94,
7586,179,
7587,31,
7588,20,
7589,94,
7590,120,
7591,82,
7592,129,
7593,21,
7594,38,
7595,44,
7596,63,
7597,51,
7598,65,
7599,32,
7600,57,
7601,112,
7602,74,
7603,136,
7604,22,
7605,63,
7606,59,
7607,70,
7608,21,
7609,60,
7610,53,
7611,88,
7612,116,
7613,143,
7614,50,
7615,50,
7616,63,
7617,32,
7618,79,
7619,119,
7620,52,
7621,47,
7622,59,
7623,116,
7624,168,
7625,181,
7626,83,
7627,80,
7628,237,
7629,52,
7630,52,
7631,101,
7632,69,
7633,115,
7634,150,
7635,39,
7636,70,
7637,80,
7638,165,
7639,103,
7640,84,
7641,166,
7642,56,
7643,126,
7644,43,
7645,47,
7646,27,
7647,86,
7648,40,
7649,159,
7650,57,
7651,15,
7652,111,
7653,51,
7654,37,
7655,123,
7656,135,
7657,112,
7658,141,
7659,66,
7660,44,
7661,18,
7662,103,
7663,94,
7664,83,
7665,79,
7666,31,
7667,113,
7668,105,
7669,22,
7670,56,
7671,130,
7672,21,
7673,49,
7674,141,
7675,164,
7676,56,
7677,31,
7678,57,
7679,37,
7680,109,
7681,47,
7682,38,
7683,96,
7684,97,
7685,80,
7686,96,
7687,39,
7688,28,
7689,124,
7690,59,
7691,20,
7692,16,
7693,193,
7694,93,
7695,42,
7696,118,
7697,47,
7698,58,
7699,145,
7700,79,
7701,102,
7702,82,
7703,37,
7704,42,
7705,34,
7706,116,
7707,50,
7708,44,
7709,65,
7710,65,
7711,42,
7712,55,
7713,73,
7714,52,
7715,47,
7716,56,
7717,45,
7718,99,
7719,109,
7720,87,
7721,59,
7722,51,
7723,75,
7724,121,
7725,61,
7726,79,
7727,57,
7728,111,
7729,55,
7730,28,
7731,22,
7732,58,
7733,106,
7734,79,
7735,103,
7736,32,
7737,139,
7738,79,
7739,139,
7740,53,
7741,33,
7742,86,
7743,128,
7744,16,
7745,58,
7746,51,
7747,78,
7748,95,
7749,54,
7750,107,
7751,78,
7752,41,
7753,177,
7754,65,
7755,166,
7756,61,
7757,54,
7758,38,
7759,65,
7760,51,
7761,83,
7762,48,
7763,87,
7764,78,
7765,62,
7766,85,
7767,134,
7768,74,
7769,74,
7770,30,
7771,101,
7772,60,
7773,147,
7774,25,
7775,44,
7776,43,
7777,117,
7778,141,
7779,51,
7780,171,
7781,108,
7782,43,
7783,52,
7784,44,
7785,43,
7786,19,
7787,93,
7788,39,
7789,65,
7790,92,
7791,38,
7792,86,
7793,88,
7794,41,
7795,109,
7796,59,
7797,49,
7798,136,
7799,18,
7800,51,
7801,22,
7802,144,
7803,97,
7804,107,
7805,95,
7806,160,
7807,79,
7808,63,
7809,212,
7810,148,
7811,59,
7812,108,
7813,90,
7814,143,
7815,164,
7816,22,
7817,51,
7818,95,
7819,102,
7820,27,
7821,32,
7822,60,
7823,39,
7824,40,
7825,31,
7826,146,
7827,27,
7828,47,
7829,113,
7830,297,
7831,61,
7832,183,
7833,82,
7834,38,
7835,41,
7836,92,
7837,19,
7838,90,
7839,97,
7840,114,
7841,90,
7842,109,
7843,45,
7844,77,
7845,77,
7846,105,
7847,59,
7848,85,
7849,176,
7850,41,
7851,162,
7852,85,
7853,61,
7854,190,
7855,113,
7856,35,
7857,111,
7858,66,
7859,30,
7860,110,
7861,77,
7862,158,
7863,131,
7864,37,
7865,83,
7866,48,
7867,36,
7868,66,
7869,117,
7870,86,
7871,131,
7872,93,
7873,96,
7874,93,
7875,76,
7876,55,
7877,61,
7878,45,
7879,60,
7880,165,
7881,112,
7882,57,
7883,84,
7884,37,
7885,147,
7886,41,
7887,180,
7888,197,
7889,87,
7890,119,
7891,39,
7892,63,
7893,76,
7894,24,
7895,31,
7896,72,
7897,30,
7898,25,
7899,32,
7900,46,
7901,151,
7902,122,
7903,82,
7904,47,
7905,102,
7906,257,
7907,78,
7908,117,
7909,61,
7910,98,
7911,203,
7912,63,
7913,40,
7914,43,
7915,10,
7916,24,
7917,73,
7918,45,
7919,83,
7920,37,
7921,60,
7922,123,
7923,129,
7924,89,
7925,53,
7926,26,
7927,51,
7928,46,
7929,57,
7930,14,
7931,29,
7932,46,
7933,61,
7934,95,
7935,66,
7936,170,
7937,45,
7938,54,
7939,70,
7940,54,
7941,43,
7942,51,
7943,48,
7944,142,
7945,35,
7946,43,
7947,46,
7948,77,
7949,93,
7950,60,
7951,33,
7952,146,
7953,222,
7954,188,
7955,40,
7956,112,
7957,56,
7958,8,
7959,62,
7960,80,
7961,75,
7962,72,
7963,71,
7964,34,
7965,97,
7966,78,
7967,40,
7968,37,
7969,30,
7970,105,
7971,56,
7972,70,
7973,49,
7974,46,
7975,41,
7976,124,
7977,130,
7978,72,
7979,41,
7980,77,
7981,13,
7982,124,
7983,70,
7984,68,
7985,31,
7986,63,
7987,75,
7988,23,
7989,60,
7990,155,
7991,78,
7992,39,
7993,119,
7994,124,
7995,49,
7996,69,
7997,44,
7998,81,
7999,90,
8000,60,
8001,18,
8002,63,
8003,145,
8004,81,
8005,35,
8006,134,
8007,116,
8008,92,
8009,66,
8010,50,
8011,64,
8012,148,
8013,39,
8014,79,
8015,54,
8016,40,
8017,41,
8018,47,
8019,44,
8020,44,
8021,80,
8022,129,
8023,39,
8024,71,
8025,63,
8026,42,
8027,74,
8028,61,
8029,71,
8030,26,
8031,30,
8032,101,
8033,53,
8034,37,
8035,43,
8036,70,
8037,48,
8038,108,
8039,58,
8040,36,
8041,31,
8042,158,
8043,37,
8044,63,
8045,78,
8046,29,
8047,75,
8048,81,
8049,89,
8050,38,
8051,78,
8052,173,
8053,69,
8054,75,
8055,43,
8056,287,
8057,78,
8058,50,
8059,125,
8060,23,
8061,92,
8062,58,
8063,122,
8064,19,
8065,89,
8066,81,
8067,32,
8068,39,
8069,32,
8070,23,
8071,51,
8072,100,
8073,52,
8074,33,
8075,60,
8076,170,
8077,16,
8078,73,
8079,78,
8080,51,
8081,43,
8082,130,
8083,91,
8084,106,
8085,60,
8086,12,
8087,122,
8088,157,
8089,53,
8090,77,
8091,76,
8092,71,
8093,136,
8094,126,
8095,90,
8096,93,
8097,38,
8098,111,
8099,152,
8100,101,
8101,59,
8102,72,
8103,63,
8104,215,
8105,52,
8106,181,
8107,25,
8108,79,
8109,25,
8110,94,
8111,72,
8112,162,
8113,170,
8114,35,
8115,35,
8116,230,
8117,87,
8118,67,
8119,23,
8120,15,
8121,78,
8122,9,
8123,60,
8124,75,
8125,221,
8126,16,
8127,38,
8128,137,
8129,221,
8130,49,
8131,83,
8132,83,
8133,50,
8134,17,
8135,7,
8136,19,
8137,43,
8138,153,
8139,71,
8140,123,
8141,131,
8142,126,
8143,36,
8144,44,
8145,43,
8146,70,
8147,43,
8148,62,
8149,80,
8150,68,
8151,84,
8152,67,
8153,44,
8154,38,
8155,70,
8156,215,
8157,87,
8158,60,
8159,68,
8160,40,
8161,63,
8162,33,
8163,84,
8164,85,
8165,74,
8166,130,
8167,38,
8168,136,
8169,29,
8170,42,
8171,48,
8172,30,
8173,151,
8174,56,
8175,10,
8176,155,
8177,114,
8178,130,
8179,47,
8180,45,
8181,117,
8182,87,
8183,62,
8184,58,
8185,20,
8186,53,
8187,99,
8188,36,
8189,45,
8190,68,
8191,120,
8192,89,
8193,116,
8194,196,
8195,241,
8196,130,
8197,75,
8198,192,
8199,96,
8200,31,
8201,54,
8202,67,
8203,51,
8204,58,
8205,97,
8206,39,
8207,20,
8208,94,
8209,46,
8210,56,
8211,117,
8212,5,
8213,154,
8214,40,
8215,126,
8216,60,
8217,72,
8218,211,
8219,59,
8220,115,
8221,69,
8222,34,
8223,93,
8224,3,
8225,67,
8226,134,
8227,62,
8228,171,
8229,69,
8230,102,
8231,121,
8232,78,
8233,237,
8234,163,
8235,51,
8236,112,
8237,65,
8238,35,
8239,75,
8240,96,
8241,151,
8242,139,
8243,50,
8244,63,
8245,38,
8246,41,
8247,9,
8248,139,
8249,29,
8250,55,
8251,48,
8252,35,
8253,63,
8254,130,
8255,76,
8256,100,
8257,67,
8258,98,
8259,80,
8260,187,
8261,80,
8262,49,
8263,90,
8264,51,
8265,112,
8266,45,
8267,47,
8268,20,
8269,67,
8270,44,
8271,171,
8272,44,
8273,135,
8274,79,
8275,162,
8276,44,
8277,123,
8278,91,
8279,235,
8280,51,
8281,232,
8282,51,
8283,125,
8284,101,
8285,91,
8286,128,
8287,88,
8288,18,
8289,138,
8290,66,
8291,19,
8292,101,
8293,47,
8294,94,
8295,45,
8296,64,
8297,38,
8298,52,
8299,76,
8300,56,
8301,44,
8302,27,
8303,157,
8304,119,
8305,37,
8306,81,
8307,41,
8308,120,
8309,51,
8310,13,
8311,29,
8312,51,
8313,85,
8314,60,
8315,28,
8316,128,
8317,75,
8318,30,
8319,83,
8320,31,
8321,45,
8322,64,
8323,112,
8324,70,
8325,87,
8326,90,
8327,57,
8328,48,
8329,4,
8330,31,
8331,48,
8332,97,
8333,48,
8334,6,
8335,190,
8336,78,
8337,67,
8338,129,
8339,128,
8340,81,
8341,115,
8342,49,
8343,153,
8344,155,
8345,93,
8346,41,
8347,159,
8348,94,
8349,76,
8350,164,
8351,52,
8352,131,
8353,177,
8354,117,
8355,73,
8356,53,
8357,27,
8358,51,
8359,90,
8360,49,
8361,79,
8362,115,
8363,46,
8364,59,
8365,35,
8366,49,
8367,45,
8368,106,
8369,35,
8370,83,
8371,79,
8372,92,
8373,65,
8374,84,
8375,48,
8376,66,
8377,65,
8378,79,
8379,55,
8380,98,
8381,78,
8382,25,
8383,102,
8384,34,
8385,55,
8386,240,
8387,111,
8388,108,
8389,84,
8390,151,
8391,36,
8392,88,
8393,49,
8394,91,
8395,14,
8396,22,
8397,122,
8398,192,
8399,73,
8400,152,
8401,94,
8402,60,
8403,61,
8404,149,
8405,147,
8406,100,
8407,49,
8408,39,
8409,109,
8410,93,
8411,96,
8412,41,
8413,81,
8414,70,
8415,35,
8416,137,
8417,64,
8418,74,
8419,45,
8420,111,
8421,175,
8422,89,
8423,16,
8424,68,
8425,37,
8426,82,
8427,98,
8428,89,
8429,39,
8430,119,
8431,222,
8432,42,
8433,90,
8434,69,
8435,118,
8436,141,
8437,54,
8438,44,
8439,13,
8440,123,
8441,77,
8442,75,
8443,48,
8444,38,
8445,43,
8446,64,
8447,63,
8448,108,
8449,128,
8450,279,
8451,101,
8452,43,
8453,41,
8454,41,
8455,56,
8456,28,
8457,116,
8458,34,
8459,44,
8460,88,
8461,81,
8462,160,
8463,68,
8464,22,
8465,47,
8466,87,
8467,49,
8468,52,
8469,149,
8470,51,
8471,83,
8472,95,
8473,45,
8474,13,
8475,153,
8476,25,
8477,27,
8478,169,
8479,73,
8480,25,
8481,75,
8482,70,
8483,81,
8484,44,
8485,50,
8486,89,
8487,18,
8488,61,
8489,61,
8490,31,
8491,85,
8492,46,
8493,58,
8494,65,
8495,76,
8496,131,
8497,28,
8498,194,
8499,117,
8500,54,
8501,41,
8502,114,
8503,166,
8504,67,
8505,8,
8506,49,
8507,90,
8508,139,
8509,52,
8510,179,
8511,16,
8512,73,
8513,55,
8514,50,
8515,44,
8516,65,
8517,74,
8518,184,
8519,53,
8520,76,
8521,95,
8522,20,
8523,90,
8524,37,
8525,84,
8526,25,
8527,84,
8528,56,
8529,44,
8530,85,
8531,46,
8532,39,
8533,40,
8534,51,
8535,73,
8536,145,
8537,69,
8538,67,
8539,97,
8540,80,
8541,53,
8542,165,
8543,48,
8544,79,
8545,11,
8546,95,
8547,121,
8548,34,
8549,70,
8550,75,
8551,81,
8552,150,
8553,68,
8554,293,
8555,70,
8556,89,
8557,96,
8558,95,
8559,81,
8560,102,
8561,191,
8562,72,
8563,13,
8564,58,
8565,47,
8566,103,
8567,31,
8568,115,
8569,65,
8570,68,
8571,29,
8572,37,
8573,256,
8574,86,
8575,128,
8576,97,
8577,47,
8578,294,
8579,129,
8580,178,
8581,275,
8582,142,
8583,52,
8584,55,
8585,43,
8586,64,
8587,19,
8588,61,
8589,18,
8590,40,
8591,58,
8592,82,
8593,76,
8594,55,
8595,41,
8596,79,
8597,15,
8598,152,
8599,179,
8600,65,
8601,57,
8602,26,
8603,103,
8604,116,
8605,66,
8606,96,
8607,58,
8608,47,
8609,93,
8610,71,
8611,90,
8612,79,
8613,73,
8614,73,
8615,39,
8616,102,
8617,148,
8618,48,
8619,48,
8620,102,
8621,29,
8622,52,
8623,87,
8624,117,
8625,171,
8626,110,
8627,57,
8628,86,
8629,45,
8630,67,
8631,49,
8632,35,
8633,77,
8634,57,
8635,75,
8636,61,
8637,20,
8638,86,
8639,108,
8640,41,
8641,24,
8642,76,
8643,43,
8644,63,
8645,33,
8646,79,
8647,94,
8648,222,
8649,49,
8650,67,
8651,139,
8652,135,
8653,129,
8654,127,
8655,96,
8656,63,
8657,335,
8658,84,
8659,13,
8660,32,
8661,98,
8662,80,
8663,40,
8664,44,
8665,88,
8666,68,
8667,68,
8668,40,
8669,74,
8670,100,
8671,66,
8672,167,
8673,103,
8674,145,
8675,106,
8676,29,
8677,95,
8678,59,
8679,98,
8680,69,
8681,103,
8682,129,
8683,55,
8684,94,
8685,50,
8686,126,
8687,45,
8688,53,
8689,25,
8690,111,
8691,62,
8692,151,
8693,75,
8694,51,
8695,75,
8696,117,
8697,61,
8698,43,
8699,192,
8700,69,
8701,93,
8702,163,
8703,58,
8704,73,
8705,60,
8706,69,
8707,68,
8708,147,
8709,140,
8710,28,
8711,49,
8712,66,
8713,39,
8714,64,
8715,72,
8716,98,
8717,67,
8718,80,
8719,65,
8720,36,
8721,81,
8722,74,
8723,98,
8724,54,
8725,86,
8726,76,
8727,57,
8728,55,
8729,68,
8730,56,
8731,76,
8732,21,
8733,44,
8734,85,
8735,30,
8736,101,
8737,38,
8738,129,
8739,216,
8740,151,
8741,228,
8742,112,
8743,98,
8744,25,
8745,53,
8746,48,
8747,20,
8748,66,
8749,114,
8750,64,
8751,80,
8752,169,
8753,96,
8754,88,
8755,38,
8756,49,
8757,89,
8758,68,
8759,21,
8760,37,
8761,147,
8762,152,
8763,25,
8764,88,
8765,271,
8766,140,
8767,53,
8768,154,
8769,36,
8770,86,
8771,28,
8772,30,
8773,33,
8774,51,
8775,73,
8776,152,
8777,41,
8778,33,
8779,57,
8780,44,
8781,45,
8782,94,
8783,84,
8784,42,
8785,136,
8786,83,
8787,91,
8788,38,
8789,97,
8790,101,
8791,70,
8792,32,
8793,110,
8794,57,
8795,213,
8796,113,
8797,27,
8798,138,
8799,62,
8800,8,
8801,90,
8802,11,
8803,40,
8804,115,
8805,98,
8806,50,
8807,114,
8808,70,
8809,42,
8810,51,
8811,14,
8812,126,
8813,81,
8814,103,
8815,83,
8816,61,
8817,118,
8818,65,
8819,80,
8820,101,
8821,33,
8822,73,
8823,86,
8824,42,
8825,167,
8826,70,
8827,52,
8828,13,
8829,111,
8830,25,
8831,70,
8832,46,
8833,48,
8834,106,
8835,116,
8836,74,
8837,16,
8838,25,
8839,93,
8840,56,
8841,60,
8842,70,
8843,44,
8844,66,
8845,62,
8846,62,
8847,46,
8848,87,
8849,68,
8850,136,
8851,98,
8852,86,
8853,115,
8854,96,
8855,58,
8856,97,
8857,21,
8858,91,
8859,83,
8860,42,
8861,48,
8862,62,
8863,90,
8864,191,
8865,109,
8866,111,
8867,45,
8868,44,
8869,142,
8870,70,
8871,154,
8872,93,
8873,48,
8874,88,
8875,49,
8876,95,
8877,53,
8878,66,
8879,30,
8880,125,
8881,390,
8882,136,
8883,146,
8884,55,
8885,95,
8886,49,
8887,56,
8888,153,
8889,140,
8890,46,
8891,53,
8892,32,
8893,69,
8894,282,
8895,62,
8896,40,
8897,70,
8898,113,
8899,119,
8900,80,
8901,77,
8902,49,
8903,39,
8904,60,
8905,37,
8906,103,
8907,29,
8908,142,
8909,25,
8910,105,
8911,50,
8912,117,
8913,205,
8914,24,
8915,67,
8916,120,
8917,66,
8918,152,
8919,74,
8920,57,
8921,24,
8922,67,
8923,61,
8924,60,
8925,195,
8926,76,
8927,95,
8928,50,
8929,93,
8930,20,
8931,50,
8932,18,
8933,41,
8934,144,
8935,120,
8936,38,
8937,26,
8938,64,
8939,47,
8940,50,
8941,63,
8942,64,
8943,182,
8944,76,
8945,26,
8946,54,
8947,50,
8948,71,
8949,155,
8950,70,
8951,69,
8952,28,
8953,89,
8954,41,
8955,57,
8956,106,
8957,23,
8958,36,
8959,217,
8960,63,
8961,104,
8962,155,
8963,41,
8964,45,
8965,73,
8966,39,
8967,65,
8968,70,
8969,87,
8970,13,
8971,97,
8972,62,
8973,57,
8974,34,
8975,61,
8976,90,
8977,133,
8978,47,
8979,75,
8980,31,
8981,78,
8982,38,
8983,54,
8984,210,
8985,69,
8986,177,
8987,63,
8988,44,
8989,88,
8990,195,
8991,64,
8992,75,
8993,118,
8994,37,
8995,19,
8996,108,
8997,114,
8998,41,
8999,202,
9000,80,
9001,203,
9002,74,
9003,55,
9004,62,
9005,74,
9006,39,
9007,66,
9008,40,
9009,115,
9010,91,
9011,18,
9012,75,
9013,50,
9014,61,
9015,9,
9016,71,
9017,68,
9018,46,
9019,41,
9020,24,
9021,57,
9022,18,
9023,50,
9024,36,
9025,136,
9026,134,
9027,34,
9028,43,
9029,174,
9030,11,
9031,104,
9032,67,
9033,158,
9034,54,
9035,18,
9036,69,
9037,25,
9038,57,
9039,132,
9040,156,
9041,64,
9042,35,
9043,54,
9044,87,
9045,49,
9046,43,
9047,31,
9048,50,
9049,152,
9050,83,
9051,21,
9052,74,
9053,141,
9054,122,
9055,67,
9056,58,
9057,142,
9058,47,
9059,37,
9060,62,
9061,102,
9062,51,
9063,50,
9064,103,
9065,37,
9066,137,
9067,89,
9068,72,
9069,80,
9070,90,
9071,65,
9072,31,
9073,57,
9074,68,
9075,36,
9076,141,
9077,79,
9078,57,
9079,13,
9080,52,
9081,65,
9082,23,
9083,51,
9084,25,
9085,130,
9086,74,
9087,83,
9088,63,
9089,295,
9090,171,
9091,25,
9092,35,
9093,88,
9094,46,
9095,62,
9096,56,
9097,33,
9098,141,
9099,133,
9100,27,
9101,66,
9102,35,
9103,124,
9104,33,
9105,203,
9106,39,
9107,111,
9108,26,
9109,6,
9110,107,
9111,66,
9112,174,
9113,115,
9114,89,
9115,77,
9116,17,
9117,124,
9118,32,
9119,70,
9120,86,
9121,94,
9122,95,
9123,93,
9124,97,
9125,45,
9126,77,
9127,76,
9128,48,
9129,85,
9130,55,
9131,73,
9132,78,
9133,77,
9134,103,
9135,85,
9136,50,
9137,14,
9138,65,
9139,16,
9140,67,
9141,30,
9142,202,
9143,115,
9144,50,
9145,70,
9146,118,
9147,44,
9148,100,
9149,122,
9150,79,
9151,224,
9152,64,
9153,33,
9154,91,
9155,128,
9156,57,
9157,89,
9158,41,
9159,41,
9160,113,
9161,56,
9162,57,
9163,69,
9164,16,
9165,66,
9166,159,
9167,19,
9168,49,
9169,15,
9170,76,
9171,56,
9172,56,
9173,71,
9174,62,
9175,75,
9176,31,
9177,38,
9178,53,
9179,55,
9180,81,
9181,48,
9182,125,
9183,135,
9184,32,
9185,151,
9186,10,
9187,103,
9188,38,
9189,34,
9190,58,
9191,109,
9192,83,
9193,58,
9194,57,
9195,34,
9196,138,
9197,65,
9198,53,
9199,118,
9200,90,
9201,28,
9202,63,
9203,45,
9204,77,
9205,48,
9206,20,
9207,57,
9208,29,
9209,89,
9210,23,
9211,43,
9212,56,
9213,93,
9214,55,
9215,90,
9216,65,
9217,23,
9218,47,
9219,139,
9220,57,
9221,72,
9222,52,
9223,83,
9224,74,
9225,49,
9226,28,
9227,33,
9228,125,
9229,27,
9230,194,
9231,55,
9232,42,
9233,57,
9234,81,
9235,98,
9236,106,
9237,23,
9238,21,
9239,50,
9240,57,
9241,36,
9242,199,
9243,244,
9244,105,
9245,27,
9246,105,
9247,64,
9248,74,
9249,47,
9250,55,
9251,23,
9252,23,
9253,99,
9254,37,
9255,33,
9256,164,
9257,43,
9258,27,
9259,28,
9260,49,
9261,165,
9262,201,
9263,51,
9264,38,
9265,106,
9266,174,
9267,71,
9268,63,
9269,141,
9270,96,
9271,10,
9272,51,
9273,47,
9274,108,
9275,18,
9276,107,
9277,31,
9278,44,
9279,79,
9280,34,
9281,83,
9282,41,
9283,155,
9284,56,
9285,114,
9286,19,
9287,27,
9288,65,
9289,65,
9290,25,
9291,149,
9292,100,
9293,34,
9294,116,
9295,55,
9296,119,
9297,50,
9298,309,
9299,206,
9300,143,
9301,37,
9302,65,
9303,62,
9304,76,
9305,20,
9306,119,
9307,134,
9308,112,
9309,129,
9310,121,
9311,53,
9312,91,
9313,87,
9314,61,
9315,22,
9316,100,
9317,86,
9318,32,
9319,58,
9320,28,
9321,122,
9322,69,
9323,80,
9324,106,
9325,102,
9326,56,
9327,52,
9328,19,
9329,26,
9330,23,
9331,88,
9332,44,
9333,59,
9334,47,
9335,46,
9336,80,
9337,47,
9338,173,
9339,104,
9340,18,
9341,29,
9342,44,
9343,29,
9344,17,
9345,115,
9346,74,
9347,139,
9348,46,
9349,18,
9350,41,
9351,95,
9352,111,
9353,16,
9354,39,
9355,70,
9356,63,
9357,119,
9358,19,
9359,58,
9360,170,
9361,154,
9362,37,
9363,27,
9364,39,
9365,46,
9366,56,
9367,302,
9368,180,
9369,36,
9370,60,
9371,98,
9372,119,
9373,21,
9374,102,
9375,75,
9376,90,
9377,75,
9378,121,
9379,35,
9380,44,
9381,20,
9382,79,
9383,74,
9384,123,
9385,74,
9386,25,
9387,106,
9388,182,
9389,95,
9390,107,
9391,24,
9392,45,
9393,22,
9394,100,
9395,55,
9396,108,
9397,43,
9398,133,
9399,114,
9400,38,
9401,24,
9402,50,
9403,47,
9404,11,
9405,136,
9406,49,
9407,31,
9408,128,
9409,74,
9410,119,
9411,29,
9412,38,
9413,33,
9414,50,
9415,53,
9416,124,
9417,33,
9418,77,
9419,95,
9420,57,
9421,32,
9422,143,
9423,165,
9424,116,
9425,63,
9426,55,
9427,54,
9428,90,
9429,136,
9430,70,
9431,135,
9432,92,
9433,40,
9434,55,
9435,19,
9436,48,
9437,77,
9438,102,
9439,115,
9440,63,
9441,124,
9442,18,
9443,112,
9444,114,
9445,49,
9446,145,
9447,148,
9448,81,
9449,35,
9450,67,
9451,47,
9452,91,
9453,164,
9454,57,
9455,79,
9456,46,
9457,32,
9458,45,
9459,77,
9460,80,
9461,49,
9462,66,
9463,106,
9464,67,
9465,95,
9466,170,
9467,51,
9468,44,
9469,127,
9470,43,
9471,73,
9472,66,
9473,93,
9474,44,
9475,51,
9476,67,
9477,80,
9478,46,
9479,58,
9480,38,
9481,4,
9482,107,
9483,31,
9484,61,
9485,95,
9486,89,
9487,221,
9488,192,
9489,87,
9490,183,
9491,66,
9492,199,
